GSM_ID,Factor,Biosource,GIGGLE_score
GSM2055715,STAT5,T Lymphocyte,118.09706710753099
GSM494694,STAT3,T Lymphocyte;Blood,115.59653973677612
GSM2734693,STAT5B,T Lymphocyte;Spleen,114.83084206323977
GSM904761,STAT5B,T Lymphocyte;Spleen,105.96163777502468
GSM832311,RUNX1,L8057;Megakaryocyte;Bone Marrow,105.85493097008276
GSM1218224,GATA2,FDCPmix;Hematopoietic Stem Cell;Bone Marrow,105.36522898557692
GSM1324615,KLF4,CGR8;Embryonic Stem Cell;Embryo,105.09842571334214
GSM1132365,ERG,Blood,104.9743174137806
GSM2091496,TEAD4,Hemogenic Endothelium,103.5099273371928
GSM552234,GATA2,HPC-7;Haematopoietic Progenitor Cell,101.74551799162836
GSM552237,LMO2,HPC-7;Haematopoietic Progenitor Cell,100.37473943576641
GSM1547779,BACH2,T Lymphocyte;Spleen,100.32072653480076
GSM832316,CBFB,L8057;Megakaryocyte;Bone Marrow,99.46257741647163
GSM1708654,LYL1,416B;Myeloid Progenitor Cell;Blood,97.94530993383462
GSM1132367,ERG,Blood,97.49670308193345
GSM671389,STAT5A,T Lymphocyte;Lymph Node,96.83225836475374
GSM904760,STAT5A,T Lymphocyte;Spleen,96.41822845041736
GSM558904,GATA4,HL-1;Cardiomyocyte;Muscle,95.35203076261604
GSM1944622,NFE2L2,Macrophage,95.12807080597536
GSM1394996,GATA4,Embryonic Fibroblast,93.96751472047009
GSM1004863,STAT3,Th17,93.48912904960657
GSM2096646,KDM1A,Ba/F3;B Lymphocyte,93.37424324467341
GSM2538526,IRF4,Th2,93.21755914850708
GSM2055709,STAT5,T Lymphocyte,91.21901173573411
GSM2055711,STAT5,T Lymphocyte,89.86249900946902
GSM1103355,RUNX1,Megakaryocyte,89.80464729192917
GSM978757,STAT3,T Lymphocyte;Blood,88.79567397249045
GSM1439550,MED1,iPSC,88.70959626339355
GSM923587,GATA2,G1E;Erythroid progenitor,88.6210084502332
GSM2734696,STAT5B,T Lymphocyte;Spleen,88.16107579953652
GSM1167585,FOS,Mast Cell;Bone Marrow,87.32475698267163
GSM1529923,GATA6,Keratinocyte,86.33876902691091
GSM1439567,MED1,V6.5;Embryonic Stem Cell;Embryo,86.06104281605204
GSM2037064,POLR2A,P19;embryonic teratoma,85.16284677830862
GSM552241,RUNX1,HPC-7;Haematopoietic Progenitor Cell,84.96850861345744
GSM2412761,CBFB,Liver cell;Fetal Liver,84.25929052874177
GSM912928,MXI1,MEL;Erythroid Progenitor Cell,83.99716054364312
GSM1529924,GATA6,Keratinocyte,83.86638703298762
GSM832315,RUNX1,L8057;Megakaryocyte;Bone Marrow,83.74751210018029
GSM1062365,JUND,Striatal Cell,82.20913109401411
GSM1004846,EP300,Th17,82.0520136954501
GSM923589,POLR2A,G1E;Erythroid progenitor,82.05102941635235
GSM1448833,KDM1A,MEL;Erythroid Progenitor Cell,81.59072940088099
GSM1865310,STAT5,T Lymphocyte,81.214814124186
GSM671390,STAT5B,T Lymphocyte;Lymph Node,80.85935580817583
GSM1439552,MED1,iPSC,80.30339146876743
GSM2055708,STAT5,T Lymphocyte,79.6640205815038
GSM2734688,STAT3,T Lymphocyte;Spleen,79.25893513989571
GSM1816606,STAT5,HPC-7;Myeloid Progenitor Cell,79.01940688757944
GSM494695,STAT3,T Lymphocyte;Blood,79.00641189462081
GSM912903,MYB,MEL;Erythroid Progenitor Cell,78.59630839473239
GSM1004864,STAT3,Th17,77.00389301227744
GSM2734695,STAT5B,T Lymphocyte;Spleen,76.53021584446451
GSM2055717,STAT5,T Lymphocyte,76.3608204512937
GSM1038261,MED1,ZhBTc4;Embryonic Stem Cell;Embryo,76.03578480263297
GSM1234370,STAT5B,Th9;Spleen,75.97513043523018
GSM1944620,NFE2L2,Macrophage,75.24281013055663
GSM1062363,FOSL2,Striatal Cell,73.452426162109
GSM1574787,RUNX1,Embryonic Stem Cell,72.37705575375315
GSM2197849,POLR2A,G1E;Erythroid progenitor,71.7547038335904
GSM2197853,POLR2A,G1E;Erythroid progenitor,71.56861466008631
GSM912927,POLR2A,MEL;Erythroid Progenitor Cell,71.47656111953432
GSM881097,MAFF,Dendritic Cell;Bone Marrow,71.0538747496681
GSM494696,STAT3,T Lymphocyte;Blood,70.73493905196216
