GSM_ID,Factor,Biosource,GIGGLE_score
GSM2326840,RUNX1,SKH1;SKH-1 cells,7.232932510980036
GSM2356332,CD74,B Lymphocyte,7.2320894483367075
GSM2086294,AR,VCaP;Epithelium;Prostate,7.227388516114074
ENCSR592KSP_1,ZFP64,HEK293;Epithelium;Embryonic Kidney,7.225245548981645
GSM1057025,IRF1,Monocyte;Blood,7.206881272073936
GSM1844440,KDM1A,SKNO-1;Myeloblast;Bone Marrow,7.19382591676472
GSM722425,SMAD1,U937;Pleura,7.193426460551729
GSM1466691,ELK3,Endothelial Cell;Umbilical Vein,7.179362142555178
GSM1133482,TP53,U2OS;Bone,7.171635513940322
GSM1933885,NANOG,LNCaP;Epithelium;Prostate,7.153638012507072
GSM803363,SP1,GM12878;B Lymphocyte;Blood,7.113720634682592
GSM2274676,RUNX1,Jurkat;T Lymphocyte;Blood,7.1112654032601945
ENCSR189YYK_1,ZBTB40,GM12878;B Lymphocyte;Blood,7.102928651870342
GSM1681423,SPI1,Macrophage;Blood,7.0973653321290655
GSM1632640,RUNX1,U937;Pleura,7.093388571015833
GSM2228913,DNMT3A,Stem cell;Foreskin,7.068714049630623
GSM1480744,RUNX1,TSU-1621-MT,7.067112750980516
ENCSR777YSB_2,ZNF781,HEK293;Epithelium;Embryonic Kidney,7.038724560564119
GSM2364549,AFF1,SEM;B Lymphocyte,7.026083817403965
GSM1252090,CDK8,MM1.S;B Lymphocyte;Blood,7.0151843046805835
GSM1566731,MED1,Adipocyte,7.01439024251149
GSM1975006,ASCL1,K562;Leukemia Cell,7.002000887892013
GSM1703922,SPI1,B Lymphocyte,6.983224145462918
GSM1334008,SPI1,GM12878;B Lymphocyte;Blood,6.9801423499669575
GSM803494,ELF1,K562;Erythroblast;Bone Marrow,6.976627610080446
ENCSR265WJC_2,KLF4,MCF-7;Epithelium;Breast,6.9683135958642195
GSM1010893,RUNX3,GM12878;B Lymphocyte;Blood,6.955417315743506
GSM2371451,VDR,THP-1;Monocyte;Blood,6.95298890332774
GSM935562,EP300,GM12878;B Lymphocyte;Blood,6.944736657012905
GSM2359982,SPI1,THP-1;Monocyte;Blood,6.942472665953887
GSM803524,GABPA,K562;Erythroblast;Bone Marrow,6.927896988384858
GSM2735381,NR3C1,MCF-10A;Epithelium;Breast,6.924879606752104
GSM1195560,IRF4,B Lymphocyte;Blood,6.919244269403541
GSM2026059,EP300,Kasumi-1;Acute myeloid leukemia,6.913940638514775
GSM1138595,BMI1,DU145;Epithelium;Prostate,6.889492665394069
GSM1493022,MYC,HEK293;Epithelium;Embryonic Kidney,6.882549141930605
GSM1861926,GABPA,HepG2;Epithelium;Liver,6.8654615225963935
ENCSR269TNX_1,GABP,HepG2;Epithelium;Liver,6.865274364792242
GSM1138594,BMI1,DU145;Epithelium;Prostate,6.848842830877036
ENCSR159GFL_2,ZNF518A,HEK293;Epithelium;Embryonic Kidney,6.8480304859931564
GSM803411,ZEB1,GM12878;B Lymphocyte;Blood,6.843062655907928
GSM1034506,WDR5,NHEK;Keratinocyte;Skin,6.833721135927454
GSM1045363,RUNX1,Jurkat;T Lymphocyte;Blood,6.833084463441781
ENCSR559SSU_1,ZNF438,HEK293;Epithelium;Embryonic Kidney,6.803203892220586
GSM1703908,MEF2B,B Lymphocyte,6.800714947658204
GSM2359988,CHD1,Mesenchymal Stem Cell;Bone Marrow,6.795615106990328
GSM1010731,FOXM1,GM12878;B Lymphocyte;Blood,6.793118872089935
GSM2671294,TP53,MCF-7;Epithelium;Breast,6.765119237996465
GSM803343,GABPA,HepG2;Epithelium;Liver,6.764963122472248
GSM2642522,TET1,HUES8 hESCs;hESC,6.762133462095389
GSM1231605,POLR2A,U2OS;Bone,6.746110592453622
ENCSR517GAU_1,ZNF414,HEK293;Epithelium;Embryonic Kidney,6.744118335530124
ENCSR555AYD_2,BCL3,A549;Epithelium;Lung,6.736974885340749
GSM1010788,POLR2A,PANC-1;Pancreas,6.720921171482663
GSM2412292,AR,Fibroblast;Prostate,6.720497571934454
GSM1010822,GABPA,HL-60;Promyeloblast;Blood,6.714100206984223
GSM1975028,BRD4,Gen2.2;Plasmacytoid dendritic cell,6.672623556282695
GSM941544,AFF1,RS4;B Lymphocyte,6.668582546362559
GSM1517550,GABPA,SK-N-MC;Brain,6.665618501791509
GSM822304,MYC,MCF-7;Epithelium;Breast,6.662130788366046
GSM2190587,INO80,SKmel147;Melanoma Cell,6.646350824085016
GSM2086292,AR,VCaP;Epithelium;Prostate,6.646237231597375
GSM1906352,POLR3D,IMR90hTert;Fibroblast;Fetal Lung,6.635370901456037
GSM2359989,CHD1,Mesenchymal Stem Cell;Bone Marrow,6.633498630111871
ENCSR683CSF_2,ZNF207,HepG2;Epithelium;Liver,6.626641829323614
GSM1516132,NR3C1,Macrophage,6.605690788225249
GSM1333971,GABPA,GM12878;B Lymphocyte;Blood,6.5581403966970475
GSM1333969,GABPA,GM12878;B Lymphocyte;Blood,6.554372937466977
GSM1679112,POLR2A,LNCaP-abl ;Epithelium;Prostate,6.548344373091723
GSM2467009,TET2,Jurkat;T Lymphocyte;Blood,6.538606216739838
GSM1974449,MBD3,MDA-MB-231;Epithelium;Breast,6.528410467602869
GSM2860172,AUTS2,HeLa;Epithelium;Cervix,6.526599947115871
GSM2373678,IRAK1,HEK293;Epithelium;Embryonic Kidney,6.5250666413761005
GSM1010729,MTA3,GM12878;B Lymphocyte;Blood,6.520964556979506
ENCSR961PPA_2,ATF2,GM12878;B Lymphocyte;Blood,6.500269411350626
GSM1276024,POLR2A,MCF-7;Epithelium;Breast,6.485711301893763
ENCSR331BDJ_1,NKRF,K562;Erythroblast;Bone Marrow,6.470921214597786
GSM1937510,TET2,HEK293T;Epithelium;Embryonic Kidney,6.4400306583582845
GSM1579355,POLR2A,Embryonic Stem Cell,6.429767859337671
GSM1820973,BRD4,293T-Rex,6.40471124298746
GSM2579165,CHD4,SCC9;squamous cell carcinoma,6.352623932814317
GSM1579358,POLR2A,Embryonic Stem Cell,6.3390826287363495
GSM2113542,MYCN,SHEP-21N;Neuroblastoma cell;Bone Marrow,6.336932977688884
GSM1981414,H2AZ,PrEC;Epithelium;Prostate,6.26359302914882
GSM1656410,E2F1,LNCaP-abl ;Epithelium;Prostate,6.200600901173528
GSM699984,E2F1,MCF-7;Epithelium;Breast,6.147290144548777
ENCSR552XSN_1,MLLT1,GM12878;B Lymphocyte;Blood,6.145469356247519
GSM2676802,BRD4,J-Lat A72,6.113637691887593
GSM935477,E2F1,MCF-7;Epithelium;Breast,6.094960590709626
GSM2467216,H2AZ,MCF-7;Mammary Gland,6.081024781947859
ENCSR683ORH_2,H3F3A,Neuron,6.060507816900485
ENCSR874AFU_2,IKZF1,GM12878;B Lymphocyte;Blood,6.0460726796210595
ENCSR854MCV_2,IRF1,K562;Erythroblast;Bone Marrow,6.043234917630472
GSM2676806,SMARCA4,J-Lat A72,6.006514019285972
GSM1846892,KMT2D,Patient derived xenograft cells,5.944526667456426
ENCSR189YYK_2,ZBTB40,GM12878;B Lymphocyte;Blood,5.877187561050905
ENCSR331BDJ_2,NKRF,K562;Erythroblast;Bone Marrow,5.864276298434499
ENCSR468LUO_1,SIN3A,MCF-7;Epithelium;Breast,5.8201426563582705
ENCSR854MCV_1,IRF1,K562;Erythroblast;Bone Marrow,5.727502919446518
GSM2514496,H3K9me3,HeLa;Epithelium;Cervix,5.715177607368258
