GSM_ID,Factor,Biosource,GIGGLE_score
GSM1873237,TCF7L1,Ramos;B Lymphocyte,818.8970413015838
GSM1480748,TAL1,TSU-1621-MT,818.0306241222859
GSM1180148,JARID2,Edom-iPS-2;iPSC,813.9588079790112
GSM935294,EP300,GM12878;B Lymphocyte;Blood,807.430840756859
GSM1612069,KDM2B,Stem cell;Blood,807.2176406548634
GSM2574763,ZNF639,K562;Erythroblast;Bone Marrow,800.8854189746655
GSM1333960,EP300,GM12878;B Lymphocyte;Blood,799.3977268657499
ENCSR076YPO_1,RNF2,K562;Erythroblast;Bone Marrow,799.3225669586216
GSM2877105,GATA1,K562;Erythroblast;Bone Marrow,791.2137696488229
GSM1180162,EZH2,iPSC,790.9850798299356
GSM486299,RELA,GM10847;Lymphoblastoid;Blood,790.8219471164213
GSM1003608,GATA1,K562;Erythroblast;Bone Marrow,781.597927601821
GSM898056,NCOR1,OCI-Ly1;B cell lymphoma;Bone Marrow,779.7285045675052
GSM1370284,SPI1,H929;B Lymphocyte;Bone Marrow,778.4350035819783
GSM777641,GATA2,K562;Erythroblast;Bone Marrow,776.4490560089135
GSM1480747,LYL1,TSU-1621-MT,773.9982936086307
GSM2386721,CREBBP,B Lymphocyte;Tonsil,772.1173643095676
GSM1970177,MED12,Progenitor Cells,769.5334322277681
GSM2628094,NFKB1,GM12878;Lymphoblastoid,767.7712543018146
GSM1010877,STAT5A,K562;Erythroblast;Bone Marrow,764.9214305360525
GSM2705896,SUZ12,NT2-D1;Embryonal carcinoma cell,764.5876064785688
GSM1180131,JARID2,iPSC,755.4693305131692
GSM1612072,KDM2B,Myeloid Cell,750.9452463401068
GSM1703911,MEF2B,KARPAS-422;B Lymphocyte,744.6492350368891
GSM935547,CCNT2,K562;Erythroblast;Bone Marrow,743.6886408314326
GSM1888556,RAD21,TF-1;Erythroblast;Bone Marrow,743.6393189003853
GSM2628088,RELA,GM12878;Lymphoblastoid,743.2381526489502
GSM1180134,JARID2,iPSC,740.3165421469635
GSM803397,POU2F2,GM12891;Lymphoblastoid;Blood,736.3428494000914
GSM2877107,TAL1,K562;Erythroblast;Bone Marrow,736.2976917925796
