GSM_ID,Factor,Biosource,GIGGLE_score
GSM837988,TCF12,CCRF-CEM;T Lymphocyte;Blood,166.64322054759037
GSM2108044,RUNX1,MV4-11;AML cell,164.73003313515883
GSM1187229,ASCL1,Fibroblast,163.8948929411185
GSM1153765,EBNA2,Mutu III;B Lymphocyte,163.88913686890413
GSM2326836,RUNX1,SKH1;SKH-1 cells,163.37114911827481
GSM837986,GATA3,CCRF-CEM;T Lymphocyte;Blood,161.70588005757438
GSM1153766,EBNA3,Mutu III;B Lymphocyte,160.98898521980425
GSM638314,MEIS1,Haematopoietic Progenitor Cell;Cord blood,160.80427023240873
GSM1097880,FLI1,Haematopoietic Progenitor Cell;Blood,160.7700106960897
GSM585588,RUNX1T1,Kasumi-1;Myeloblast;Blood,158.7150643109817
GSM1893928,CDK8,MOLM-14;Myeloid Cell,158.56027114364696
GSM1477597,PROX1,SW480;Colon,157.58889016511415
GSM838000,TAL1,T Lymphocyte;Lymph Node,155.08039678591248
GSM1603218,POLR2A,Jurkat;T Lymphocyte;Blood,154.84984105329784
GSM2108052,RUNX1,THP-1;AML cell,152.69355457767338
GSM1970156,NEUROG2,Fibroblast;Fetal Lung,152.66213331156163
GSM1519641,MYB,Jurkat;T Lymphocyte;Blood,152.12640889220984
GSM837992,LMO2,CCRF-CEM;T Lymphocyte;Blood,150.76561490779176
GSM1113433,REPIN1,Kasumi-1;Myeloblast;Blood,150.17515109148525
GSM1888554,RAD21,TF-1;Erythroblast;Bone Marrow,149.62509746892945
GSM837987,TCF12,CCRF-CEM;T Lymphocyte;Blood,149.11534337706578
GSM1524254,TLX1,ALL-SIL;T Lymphocyte;Blood,148.60816126400334
GSM1480747,LYL1,TSU-1621-MT,148.30485917637395
GSM1442005,MYB,Jurkat;T Lymphocyte;Blood,148.30446864741197
GSM1480742,FUS,TSU-1621-MT,146.3017863031014
GSM1122317,EP300,ME-1;Leukemia Cell,145.00509844325305
GSM1970159,NEUROG2,Fibroblast;Fetal Lung,144.7085122143474
GSM1480746,GATA2,TSU-1621-MT,144.68759020587441
GSM1480745,LMO2,TSU-1621-MT,143.6776957060402
GSM763404,BCL6,OCI-Ly1;B cell lymphoma;Bone Marrow,142.44909094719912
GSM1519639,MYB,Jurkat;T Lymphocyte;Blood,142.2261708799787
GSM1595965,RUNX1T1,Kasumi-1;Myeloblast;Blood,142.09687168737128
GSM1180134,JARID2,iPSC,140.94380851362146
GSM1113427,RUNX1,Kasumi-1;Myeloblast;Blood,139.58328378715163
ENCSR207PFI_1,ZBED1,GM12878;B Lymphocyte;Blood,139.53769589008417
GSM638316,MEIS1,Haematopoietic Progenitor Cell;Cord blood,139.10461285870537
GSM1246719,SMAD4,NCI-H441;Epithelium;Lung,138.5982551732814
GSM1970160,NEUROG2,Fibroblast;Fetal Lung,137.73513805854148
GSM1697881,GATA3,Jurkat;T Lymphocyte;Blood,136.6112157758686
GSM1975913,GATA3,Jurkat;T Lymphocyte;Blood,136.6112157758686
GSM1195555,MED1,B Lymphocyte;Blood,134.69767433933166
GSM1970155,NEUROG2,Fibroblast;Fetal Lung,134.3300799083699
GSM1595963,RUNX1,Kasumi-1;Myeloblast;Blood,134.23515142629324
GSM1970157,NEUROG2,Fibroblast;Fetal Lung,133.05804436876258
GSM1295631,TCF7,DLD-1;Epithelium;Colon,132.180077678191
GSM1082306,RUNX1,Kasumi-1;Myeloblast;Blood,132.0101267285341
GSM1535697,TCF4,HCT-116;Colon,131.4198427395103
GSM2026060,HDAC1,Kasumi-1;Acute myeloid leukemia,129.94355265754854
GSM850823,RUNX1,Kasumi-1;Myeloblast;Blood,129.90968100052123
GSM2250247,GATA2,Kasumi-3,129.4186845519883
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,129.24850131927104
GSM1252090,CDK8,MM1.S;B Lymphocyte;Blood,127.48216328385672
GSM2635310,FOSL1,143B;Osteosarcoma cell,127.34585951157536
GSM1970151,NEUROG2,Fibroblast;Fetal Lung,127.30185744566508
GSM1038276,MED1,MM1.S;B Lymphocyte;Blood,127.07639370694635
ENCSR739IHN_1,TBX21,GM12878;B Lymphocyte;Blood,126.97376538139841
GSM1480748,TAL1,TSU-1621-MT,126.24134484876774
GSM2144896,POLR2A,Nalm6;Leukemia Cell,126.17487606367416
GSM722426,TCF7L2,U937;Pleura,126.1266024815738
GSM1252936,NOTCH1,CUTLL1;T Lymphocyte;Blood,124.6856356457941
GSM2635308,FOSL1,MNNG;Osteosarcoma cell,123.75025460240191
GSM1180158,EZH2,iPSC,123.32280032223692
GSM729854,RBPJ,IB4;Lymphocyte;Blood,123.29221558915809
GSM1193665,ERG,Jurkat;T Lymphocyte;Blood,122.23975140998564
GSM1180135,EZH2,iPSC,121.53045568554623
GSM317591,POLR2A,Haematopoietic Progenitor Cell;Bone Marrow,121.28340387721485
GSM1970150,NEUROG2,Fibroblast;Fetal Lung,120.77194350422245
GSM2212237,BRD4,SEM;B Lymphocyte,120.44579180274887
GSM1180165,JARID2,iPSC,120.02601902549804
GSM2065886,TCF7L1,HCT-116;Colon cancer cell;Colon,119.3572664284758
GSM738818,JUND,PC-3;Epithelium;Prostate,119.10592045296377
GSM585590,ERG,SKNO-1;Myeloblast;Bone Marrow,118.20991937569006
ENCSR889GGV_2,POLR2AphosphoS5,Neuron,118.18570874520813
GSM1534441,RUNX1,Kasumi-1;Myeloblast;Blood,117.34000279379777
GSM803388,BCL11A,GM12878;B Lymphocyte;Blood,116.53342877965822
GSM1700637,ASCL1,H128;Epithelium;Lung,115.91454704784523
GSM1970152,NEUROG2,Fibroblast;Fetal Lung,115.38573956366687
GSM2326839,RUNX1,SKH1;SKH-1 cells,114.979070081014
GSM2543160,ZBTB48,U2OS,114.90490524372473
GSM610330,RUNX1,CMK;Megakaryocyte;Blood,114.55614823417723
GSM1958038,EBF1,MutuI;B Lymphocyte,113.81020536457676
GSM1252943,EP300,CUTLL1;T Lymphocyte;Blood,113.6572513222842
GSM1535703,TCF4,HCT-116;Colon,113.26032966828824
ENCSR874AFU_2,IKZF1,GM12878;B Lymphocyte;Blood,112.7919115419275
GSM803391,PAX5,GM12878;B Lymphocyte;Blood,112.71920718328528
GSM1370283,IRF4,H929;B Lymphocyte;Bone Marrow,112.66129017048962
ENCSR860UHK_1,CBFB,GM12878;B Lymphocyte;Blood,112.56136651816924
GSM1519643,MYB,MOLT-3;T Lymphoblast;Peripheral Blood,112.25887223242945
