GSM_ID,Factor,Biosource,GIGGLE_score
GSM1684635,CEBPB,Mesenchymal Stem Cell,514.974275461245
GSM1684636,CEBPB,Mesenchymal Stem Cell,514.9539767773877
ENCSR690HWX_1,HES2,A549;Epithelium;Lung,514.7028440973402
ENCSR425MXK_2,HES2,A549;Epithelium;Lung,514.2896240403231
ENCSR606ZTC_1,CEBPB,A549;Epithelium;Lung,512.8594481454458
ENCSR425MXK_3,HES2,A549;Epithelium;Lung,509.1661390922785
GSM2026053,RUNX1,Kasumi-1;Acute myeloid leukemia,504.38630951888945
ENCSR474DCX_1,CEBPB,A549;Epithelium;Lung,504.2522294455883
GSM678269,VDR,THP-1;Monocyte;Blood,503.70868712706636
GSM2026066,RUNX1,Kasumi-1;Acute myeloid leukemia,503.5908308238226
ENCSR474DCX_3,CEBPB,A549;Epithelium;Lung,502.4044350805928
ENCSR078POK_2,HES2,A549;Epithelium;Lung,501.79778690134424
GSM1534441,RUNX1,Kasumi-1;Myeloblast;Blood,501.43949386430575
GSM468214,RXRA,UPR9;Promyelocytic cell;Bone Marrow,500.9185652050575
GSM2371451,VDR,THP-1;Monocyte;Blood,498.0727213627809
ENCSR299ILN_2,CEBPB,A549;Epithelium;Lung,497.5156248101298
ENCSR190VMK_3,CEBPB,A549;Epithelium;Lung,496.4477093886452
ENCSR686BIE_3,HES2,A549;Epithelium;Lung,495.792708893512
GSM1082311,LMO2,Kasumi-1;Myeloblast;Blood,492.4742403413302
GSM1113429,RUNX1,Kasumi-1;Myeloblast;Blood,487.9486037524322
ENCSR216GEB_1,CEBPB,A549;Epithelium;Lung,484.807377881253
ENCSR853DWE_2,CEBPB,A549;Epithelium;Lung,482.5946466524212
ENCSR078POK_1,HES2,A549;Epithelium;Lung,480.7233711616111
ENCSR964KSS_2,HES2,A549;Epithelium;Lung,474.97159020312165
GSM1816091,RUNX1,Hematopoietic stem and progenitor cell;Fetal Liver,472.9728807763762
GSM1113438,RUNX1,Kasumi-1;Myeloblast;Blood,472.7143838682768
GSM1113437,RUNX1,Kasumi-1;Myeloblast;Blood,471.64688176494684
GSM1534442,RUNX1,Kasumi-1;Myeloblast;Blood,470.29696329629616
GSM468180,PML,NB4;Promyelocytic cell;Blood,469.4582529508592
ENCSR752AQK_3,CEBPB,A549;Epithelium;Lung,467.56475545541275
GSM2371449,VDR,THP-1;Monocyte;Blood,466.9958368603757
GSM2371445,VDR,THP-1;Monocyte;Blood,466.3662330665412
ENCSR911KBJ_3,HES2,A549;Epithelium;Lung,465.3521401438048
ENCSR752AQK_1,CEBPB,A549;Epithelium;Lung,464.912841132242
ENCSR853DWE_1,CEBPB,A549;Epithelium;Lung,462.2389042824077
ENCSR911KBJ_1,HES2,A549;Epithelium;Lung,459.51528798685774
GSM468181,RXRA,NB4;Promyelocytic cell;Blood,459.1546763400098
ENCSR646EFO_3,HES2,A549;Epithelium;Lung,452.82302562751886
GSM2592797,CEBPB,Macrophage;Blood,447.47471135833086
ENCSR447ZMS_2,CEBPB,A549;Epithelium;Lung,442.64716814923884
GSM1595965,RUNX1T1,Kasumi-1;Myeloblast;Blood,442.4251646676715
ENCSR425MXK_1,HES2,A549;Epithelium;Lung,438.2398601597226
ENCSR216GEB_2,CEBPB,A549;Epithelium;Lung,436.74426441246493
