	Node	Cluster_0.1	Cluster_0.195	Cluster_0.29000000000000004	Cluster_0.385	Cluster_0.48	Cluster_0.575	Cluster_0.67	Cluster_0.765	Cluster_0.86	Cluster_0.955	Cluster_1.05	Cluster_1.145	Cluster_1.2400000000000002	Cluster_1.3350000000000002	Cluster_1.4300000000000002	Cluster_1.5250000000000001	Cluster_1.62	Cluster_1.715	Cluster_1.81	Cluster_1.905	Cluster_2.0
15530	15530	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15531	15531	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15532	15532	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15533	15533	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15534	15534	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15535	15535	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15536	15536	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15537	15537	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15538	15538	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15539	15539	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15540	15540	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15541	15541	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15542	15542	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15543	15543	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15544	15544	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15545	15545	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15546	15546	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15547	15547	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15548	15548	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15549	15549	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15550	15550	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15551	15551	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15552	15552	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15553	15553	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15554	15554	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15555	15555	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15556	15556	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15557	15557	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15558	15558	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15559	15559	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15560	15560	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15561	15561	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15562	15562	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15563	15563	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15564	15564	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15565	15565	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15566	15566	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15567	15567	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15568	15568	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15569	15569	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15570	15570	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15571	15571	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15572	15572	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15573	15573	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15574	15574	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15575	15575	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15576	15576	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15577	15577	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15578	15578	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15579	15579	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15580	15580	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15581	15581	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15582	15582	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15583	15583	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15584	15584	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15585	15585	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15586	15586	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15587	15587	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15588	15588	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15589	15589	1	1	0	1	1	1	1	1	1	1	0	5	5	5	5	5	5	6	6	6	6
15590	15590	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15591	15591	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15592	15592	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15593	15593	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15594	15594	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15595	15595	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15596	15596	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15597	15597	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15598	15598	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15599	15599	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15600	15600	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15601	15601	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15602	15602	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15603	15603	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15604	15604	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15605	15605	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15606	15606	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15607	15607	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15608	15608	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15609	15609	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15610	15610	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15611	15611	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15612	15612	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15613	15613	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15614	15614	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15615	15615	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15616	15616	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15617	15617	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15618	15618	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15619	15619	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15620	15620	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15621	15621	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15622	15622	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15623	15623	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15624	15624	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15625	15625	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15626	15626	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15627	15627	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15628	15628	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15629	15629	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15630	15630	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15631	15631	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15632	15632	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15633	15633	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15634	15634	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15635	15635	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15636	15636	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15637	15637	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15638	15638	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15639	15639	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15640	15640	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15641	15641	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15642	15642	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15643	15643	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15644	15644	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15645	15645	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15646	15646	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15647	15647	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15648	15648	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15649	15649	0	0	1	0	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4
15650	15650	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15651	15651	0	0	1	0	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4
15652	15652	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15653	15653	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15654	15654	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15655	15655	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15656	15656	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15657	15657	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15658	15658	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15659	15659	0	0	1	0	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4
15660	15660	0	0	1	0	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4
15661	15661	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15662	15662	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15663	15663	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15664	15664	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15665	15665	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15666	15666	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15667	15667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15668	15668	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15669	15669	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15670	15670	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15671	15671	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15672	15672	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15673	15673	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15674	15674	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15675	15675	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15676	15676	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15677	15677	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15678	15678	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15679	15679	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15680	15680	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15681	15681	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15682	15682	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15683	15683	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15684	15684	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15685	15685	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15686	15686	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15687	15687	1	1	0	1	1	1	1	1	1	1	1	5	5	5	5	5	5	6	6	6	6
15688	15688	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15689	15689	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15690	15690	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15691	15691	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15692	15692	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15693	15693	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15694	15694	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15695	15695	1	1	0	1	1	1	1	2	0	0	0	5	5	5	5	5	5	6	6	6	6
15696	15696	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15697	15697	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15698	15698	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15699	15699	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15700	15700	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15701	15701	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15702	15702	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15703	15703	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15704	15704	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15705	15705	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15706	15706	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15707	15707	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15708	15708	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15709	15709	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15710	15710	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15711	15711	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15712	15712	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15713	15713	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15714	15714	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15715	15715	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15716	15716	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15717	15717	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15718	15718	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15719	15719	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15720	15720	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15721	15721	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15722	15722	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15723	15723	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15724	15724	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15725	15725	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15726	15726	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15727	15727	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15728	15728	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15729	15729	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15730	15730	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15731	15731	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15732	15732	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15733	15733	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15734	15734	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15735	15735	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15736	15736	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15737	15737	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15738	15738	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15739	15739	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15740	15740	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15741	15741	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15742	15742	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15743	15743	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15744	15744	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15745	15745	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15746	15746	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15747	15747	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15748	15748	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15749	15749	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15750	15750	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15751	15751	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15752	15752	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15753	15753	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15754	15754	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15755	15755	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15756	15756	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15757	15757	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15758	15758	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15759	15759	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15760	15760	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15761	15761	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15762	15762	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15763	15763	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15764	15764	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15765	15765	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15766	15766	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15767	15767	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15768	15768	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15769	15769	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15770	15770	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15771	15771	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15772	15772	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15773	15773	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15774	15774	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15775	15775	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15776	15776	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15777	15777	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15778	15778	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15779	15779	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15780	15780	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15781	15781	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15782	15782	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15783	15783	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15784	15784	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
15785	15785	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15786	15786	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15787	15787	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15788	15788	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15789	15789	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15790	15790	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15791	15791	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15792	15792	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15793	15793	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15794	15794	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15795	15795	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15796	15796	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15797	15797	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15798	15798	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15799	15799	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15800	15800	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15801	15801	1	1	0	1	1	1	1	1	1	1	1	5	5	5	5	5	5	6	6	6	6
15802	15802	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15803	15803	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15804	15804	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	5
15805	15805	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15806	15806	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15807	15807	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15808	15808	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15809	15809	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15810	15810	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15811	15811	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15812	15812	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15813	15813	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15814	15814	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
15815	15815	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	5	5	5	5
15816	15816	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	3
